# Study: LKA_Haptics | Participant: 5 | Condition: HapticsAdaptiveCC | Init: 20260128_110507 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed 
102,3611;314,4805;11,7000;-1,1894;0,5339;0,0000;1,0000;0,0000;0,2232;0,0000;0,6674;-5,0500;-6,2400;1;0,0000;0,0000;0;0;1;2;0
102,3750;314,4356;11,7000;-0,9741;0,5305;0,0000;1,0000;0,0000;0,2175;0,0000;0,6632;-5,0800;-6,0500;1;0,0000;0,0000;0;0;1;2;0
102,3889;314,4039;11,7000;-0,7515;0,5272;0,0000;1,0000;0,0000;0,2119;0,0000;0,6590;-5,1000;-5,8500;1;0,0000;0,0000;0;0;1;2;0
102,4028;314,4039;11,7000;-0,5293;0,5238;0,0000;1,0000;0,0000;0,2064;0,0000;0,6548;-5,1200;-5,6500;1;0,0000;0,0000;0;0;1;2;0
102,4167;314,4039;11,7000;-0,2951;0,5205;0,0000;1,0000;0,0000;0,2009;0,0000;0,6507;-5,1300;-5,4200;1;0,0000;0,0000;0;0;1;2;0
102,4306;314,4039;11,7000;-0,1094;0,5173;0,0000;1,0000;0,0000;0,1955;0,0000;0,6466;-5,1300;-5,2400;1;0,0000;0,0000;0;0;1;2;0
102,4445;314,4039;11,7000;0,0646;0,5141;0,0000;1,0000;0,0000;0,1902;0,0000;0,6426;-5,1300;-5,0600;1;0,0000;0,0000;0;0;1;2;0
102,4584;314,1659;11,7000;0,1934;0,5109;0,0000;1,0000;0,0000;0,1849;0,0000;0,6387;-5,1200;-4,9300;1;0,0000;0,0000;0;0;1;2;0
102,4723;314,1209;11,7000;0,3189;0,5078;0,0000;1,0000;0,0000;0,1797;0,0000;0,6348;-5,1100;-4,7900;1;0,0000;0,0000;0;0;1;2;0
102,4861;314,0759;11,7000;0,4123;0,5047;0,0000;1,0000;0,0000;0,1745;0,0000;0,6309;-5,1000;-4,6800;1;0,0000;0,0000;0;0;1;2;0
102,5000;314,0310;11,7000;0,4910;0,5016;0,0000;1,0000;0,0000;0,1694;0,0000;0,6270;-5,0800;-4,5900;1;0,0000;0,0000;0;0;1;2;0
102,5139;313,9860;11,7000;0,4995;0,4986;0,0000;1,0000;0,0000;0,1643;0,0000;0,6232;-5,0700;-4,5700;1;0,0000;0,0000;0;0;1;2;0
102,5278;313,9490;11,7000;0,5703;0,4955;0,0000;1,0000;0,0000;0,1592;0,0000;0,6194;-5,0500;-4,4800;1;0,0000;0,0000;0;0;1;2;0
102,5417;313,9490;11,7000;0,6800;0,4925;0,0000;1,0000;0,0000;0,1542;0,0000;0,6157;-5,0300;-4,3500;1;0,0000;0,0000;0;0;1;2;0
102,5556;313,9490;11,7000;0,7296;0,4896;0,0000;1,0000;0,0000;0,1493;0,0000;0,6120;-5,0000;-4,2700;1;0,0000;0,0000;0;0;1;2;0
102,5695;313,9490;11,7000;0,8098;0,4866;0,0000;1,0000;0,0000;0,1444;0,0000;0,6083;-4,9800;-4,1700;1;0,0000;0,0000;0;0;1;2;0
102,5834;313,9490;11,7000;0,8750;0,4837;0,0000;1,0000;0,0000;0,1396;0,0000;0,6047;-4,9500;-4,0800;1;0,0000;0,0000;0;0;1;2;0
102,5973;313,7160;11,7000;0,9029;0,4808;0,0000;1,0000;0,0000;0,1347;0,0000;0,6011;-4,9200;-4,0200;1;0,0000;0,0000;0;0;1;2;0
102,6111;313,6711;11,7000;0,9365;0,4780;0,0000;1,0000;0,0000;0,1300;0,0000;0,5975;-4,9000;-3,9600;1;0,0000;0,0000;0;0;1;2;0
102,6250;313,6260;11,6000;0,9797;0,4752;0,0000;1,0000;0,0000;0,1253;0,0000;0,5940;-4,8700;-3,8900;1;0,0000;0,0000;0;0;1;2;0
102,6389;313,5814;11,6000;1,0646;0,4724;0,0000;1,0000;0,0000;0,1207;0,0000;0,5905;-4,8300;-3,7700;1;0,0000;0,0000;0;0;1;2;0
102,6528;313,5368;11,6000;1,1034;0,4697;0,0000;1,0000;0,0000;0,1161;0,0000;0,5871;-4,8000;-3,7000;1;0,0000;0,0000;0;0;1;2;0
102,6667;313,4933;11,6000;1,1799;0,4670;0,0000;1,0000;0,0000;0,1116;0,0000;0,5837;-4,7600;-3,5800;1;0,0000;0,0000;0;0;1;2;0
102,6806;313,4933;11,6000;1,2578;0,4643;0,0000;1,0000;0,0000;0,1072;0,0000;0,5804;-4,7300;-3,4700;1;0,0000;0,0000;0;0;1;2;0
102,6945;313,4933;11,6000;1,3633;0,4617;0,0000;1,0000;0,0000;0,1028;0,0000;0,5771;-4,6800;-3,3200;1;0,0000;0,0000;0;0;1;2;0
