# Study: LKA_Haptics | Participant: 5 | Condition: HapticsAdaptiveCW | Init: 20260128_104529 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed
0,8750;279,4639;5,4000;0,4901;-0,1728;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2160;-3,7000;-3,2100;1;0,0001;0,0000;0;1;1;7;0
0,8889;279,4847;5,4000;0,4881;-0,1738;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2173;-3,7000;-3,2100;1;0,0001;0,0000;0;1;1;7;0
0,9028;279,5055;5,4000;0,4799;-0,1748;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2186;-3,6900;-3,2100;1;0,0001;0,0000;0;1;1;7;0
0,9167;279,5263;5,4000;0,4782;-0,1759;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2198;-3,6800;-3,2000;1;0,0001;0,0000;0;1;1;7;0
0,9306;279,7672;5,4000;0,4802;-0,1769;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2211;-3,6700;-3,1900;1;0,0000;0,0000;0;1;1;7;0
0,9445;279,7672;5,2000;0,4849;-0,1779;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2224;-3,6700;-3,1800;1;0,0000;0,0000;0;1;1;7;0
0,9584;279,7672;5,2000;0,4911;-0,1789;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2236;-3,6600;-3,1700;1;0,0000;0,0000;0;1;1;7;0
0,9723;279,7672;5,2000;0,5027;-0,1799;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2248;-3,6500;-3,1500;1;0,0000;0,0000;0;1;1;7;0
0,9861;279,7672;5,2000;0,5048;-0,1808;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2261;-3,6500;-3,1400;1;0,0000;0,0000;0;1;1;7;0
1,0000;279,7672;5,2000;0,5569;-0,1818;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2273;-3,6400;-3,0800;1;0,0000;0,0000;0;1;1;7;0
1,0139;279,7672;5,2000;0,6165;-0,1828;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2285;-3,6300;-3,0100;1;0,0000;0,0000;0;1;1;1;0
1,0278;279,7672;5,2000;0,6710;-0,1837;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2296;-3,6200;-2,9500;1;0,0000;0,0000;0;1;1;1;0
1,0417;279,7672;5,2000;0,7579;-0,1846;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2308;-3,6100;-2,8500;1;0,0000;0,0000;0;1;1;1;0
1,0556;279,7672;5,2000;0,8348;-0,1856;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2319;-3,6000;-2,7600;1;0,0000;0,0000;0;1;1;1;0
1,0695;279,7672;5,2000;0,9098;-0,1865;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2331;-3,5900;-2,6800;1;0,0000;0,0000;0;1;1;1;0
1,0834;279,7681;5,2000;0,9717;-0,1874;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2342;-3,5700;-2,6000;1;0,0000;0,0000;0;1;1;1;0
1,0973;279,7881;5,2000;0,9840;-0,1883;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2354;-3,5600;-2,5700;1;0,0000;0,0000;0;1;1;1;0
1,1111;279,8082;5,2000;1,0654;-0,1892;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2365;-3,5400;-2,4800;1;0,0000;0,0000;0;1;1;1;0
1,1250;279,8282;5,2000;1,1217;-0,1900;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2375;-3,5300;-2,4100;1;0,0000;0,0000;0;1;1;1;0
1,1389;279,8482;5,2000;1,1562;-0,1909;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2386;-3,5100;-2,3600;1;0,0000;0,0000;0;1;1;1;0
1,1528;279,8683;5,2000;1,1800;-0,1917;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2396;-3,5000;-2,3200;1;0,0000;0,0000;0;1;1;1;0
1,1667;279,8883;5,2000;1,2026;-0,1925;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2407;-3,4800;-2,2800;1;0,0000;0,0000;0;1;1;1;0
1,1806;279,9084;5,2000;1,2071;-0,1934;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2417;-3,4600;-2,2600;1;0,0000;0,0000;0;1;1;1;0
1,1945;279,9284;5,2000;1,1952;-0,1942;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2427;-3,4500;-2,2500;1;0,0000;0,0000;0;1;1;1;0
1,2084;279,9484;5,2000;1,1929;-0,1950;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2438;-3,4300;-2,2400;1;0,0000;0,0000;0;1;1;1;0
1,2223;279,9684;5,2000;1,1241;-0,1958;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2448;-3,4100;-2,2900;1;0,0000;0,0000;0;1;1;1;0
1,2361;279,9885;5,2000;1,1104;-0,1967;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2458;-3,4000;-2,2900;1;0,0000;0,0000;0;1;1;1;0
1,2500;280,2224;5,2000;1,0122;-0,1975;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2468;-3,3800;-2,3700;1;0,0000;0,0000;0;1;1;1;0
1,2639;280,2224;5,2000;0,9600;-0,1983;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2479;-3,3700;-2,4100;1;0,0000;0,0000;0;1;1;1;0
1,2778;280,2224;5,2000;0,9366;-0,1991;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2489;-3,3600;-2,4200;1;0,0000;0,0000;0;1;1;1;0
1,2917;280,2224;5,2000;0,9148;-0,2000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2500;-3,3500;-2,4300;1;0,0000;0,0000;0;1;1;1;0
1,3056;280,2224;5,2000;0,9106;-0,2008;0,0000;0,0000;0,0000;0,0000;0,0000;-0,2510;-3,3300;-2,4200;1;0,0000;0,0000;0;1;1;1;0
1,3195;280,2224;5,2000;0,8917;-0,2016;0,0033;0,0000;0,0000;0,0000;0,0000;-0,2520;-3,3200;-2,4300;1;0,0000;0,0000;0;1;1;1;0
1,3334;280,2224;5,2000;0,8822;-0,2024;0,0132;0,0000;0,0000;0,0000;0,0000;-0,2530;-3,3100;-2,4300;1;0,0000;0,0000;0;1;1;1;0
1,3473;280,2224;5,2000;0,8896;-0,2032;0,0298;0,0000;0,0000;0,0000;0,0000;-0,2540;-3,3000;-2,4100;1;0,0000;0,0000;0;1;1;1;0
1,3611;280,2224;5,2000;0,9277;-0,2040;0,0525;0,0000;0,0000;0,0000;0,0000;-0,2550;-3,2800;-2,3500;1;0,0000;0,0000;0;1;1;1;0
1,3750;280,2224;5,2000;0,9853;-0,2048;0,0796;0,0000;0,0000;0,0000;0,0000;-0,2560;-3,2700;-2,2800;1;0,0000;0,0000;0;1;1;1;0
1,3889;280,2224;5,2000;1,0389;-0,2056;0,1092;0,0000;0,0000;0,0000;0,0000;-0,2570;-3,2500;-2,2200;1;0,0000;0,0000;0;1;1;1;0
